address,location,longitude,latitude
"476B UPPER SERANGOON VIEW, HOUGANG, SINGAPORE","Upper Serangoon View, Hougang, Northeast, 533884, Singapore",103.9024385,1.3739935
"476C UPPER SERANGOON VIEW, HOUGANG, SINGAPORE","Upper Serangoon View, Hougang, Northeast, 533884, Singapore",103.9024385,1.3739935
"477A UPPER SERANGOON VIEW, HOUGANG, SINGAPORE","Upper Serangoon View, Hougang, Northeast, 533884, Singapore",103.9024385,1.3739935
"981B BUANGKOK CRES, HOUGANG, SINGAPORE","Buangkok Crescent, Hougang, Northeast, 530982, Singapore",103.8793227,1.3816514
"980B BUANGKOK CRES, HOUGANG, SINGAPORE","Buangkok Crescent, Hougang, Northeast, 530982, Singapore",103.8793227,1.3816514
"707 HOUGANG AVE 2, HOUGANG, SINGAPORE","707, Hougang Avenue 2, Hougang, Northeast, 536953, Singapore",103.8884604631548,1.3665049
"601 HOUGANG AVE 4, HOUGANG, SINGAPORE","Hougang Avenue 4, Hougang, Northeast, 538830, Singapore",103.889025,1.3706052
"306 HOUGANG AVE 5, HOUGANG, SINGAPORE","306, Hougang Avenue 5, Hougang, Northeast, 530327, Singapore",103.89568145,1.3673075
"320 HOUGANG AVE 5, HOUGANG, SINGAPORE","320, Hougang Avenue 5, Hougang, Singapore, Northeast, 530320, Singapore",103.898335163408,1.366478
"302 HOUGANG AVE 5, HOUGANG, SINGAPORE","302, Hougang Avenue 5, Hougang, Northeast, 530359, Singapore",103.89417656228511,1.3684043
"351 HOUGANG AVE 7, HOUGANG, SINGAPORE","351, Hougang Avenue 7, Hougang, Singapore, Northeast, 530351, Singapore",103.89869435280077,1.3718763
"339 HOUGANG AVE 7, HOUGANG, SINGAPORE","339, Hougang Avenue 7, Hougang, Singapore, Northeast, 530339, Singapore",103.89845677027027,1.3701105
"653 HOUGANG AVE 8, HOUGANG, SINGAPORE","Hougang Avenue 8, Hougang, Northeast, 530631, Singapore",103.8798375,1.3692515
"540 HOUGANG AVE 8, HOUGANG, SINGAPORE","Hougang Avenue 8, Hougang, Northeast, 530631, Singapore",103.8798375,1.3692515
"627 HOUGANG AVE 8, HOUGANG, SINGAPORE","Hougang Avenue 8, Hougang, Northeast, 530631, Singapore",103.8798375,1.3692515
"156 HOUGANG ST 11, HOUGANG, SINGAPORE","156, Hougang Street 11, Lorong Ah Soo, Hougang, Northeast, 531159, Singapore",103.87977330799944,1.3526489499999999
"372 HOUGANG ST 31, HOUGANG, SINGAPORE","Hougang Street 31, Hougang, Northeast, 534797, Singapore",103.888866,1.3634769
"546 HOUGANG ST 51, HOUGANG, SINGAPORE","Hougang Street 51, Hougang, Northeast, 538720, Singapore",103.8866996,1.37706
"699 HOUGANG ST 52, HOUGANG, SINGAPORE","699, Hougang Street 52, Hougang, Northeast, 530699, Singapore",103.88934002885327,1.37613245
"927 HOUGANG ST 91, HOUGANG, SINGAPORE","927, Hougang Street 91, Hougang, Singapore, Northeast, 538692, Singapore",103.88084210330027,1.37659075
"931 HOUGANG ST 91, HOUGANG, SINGAPORE","931, Hougang Street 91, Hougang, Singapore, Northeast, 538692, Singapore",103.88063594220952,1.3755027000000002
"939 HOUGANG ST 92, HOUGANG, SINGAPORE","939, Hougang Street 92, Hougang, Northeast, 547532, Singapore",103.87956667368238,1.3739532
"131 LORONG AH SOO, HOUGANG, SINGAPORE","131, Lorong Ah Soo, Hougang, Southeast, 530129, Singapore",103.88705199769049,1.35140325
"473A UPPER SERANGOON CRES, HOUGANG, SINGAPORE","473A, Upper Serangoon Crescent, Hougang, Singapore, Northeast, 531473, Singapore",103.90072179717143,1.3769291
"470B UPPER SERANGOON CRES, HOUGANG, SINGAPORE","Upper Serangoon Crescent, Hougang, Northeast, 531473, Singapore",103.9010692,1.3776836
"508 HOUGANG AVE 10, HOUGANG, SINGAPORE","Hougang Avenue 10, Hougang, Northeast, 538767, Singapore",103.8937595,1.3729517
"455 HOUGANG AVE 10, HOUGANG, SINGAPORE","Hougang Avenue 10, Hougang, Northeast, 538767, Singapore",103.8937595,1.3729517
"712 HOUGANG AVE 2, HOUGANG, SINGAPORE","Hougang Avenue 2, Hougang, Northeast, 536953, Singapore",103.8899816,1.3665198
"615 HOUGANG AVE 8, HOUGANG, SINGAPORE","Hougang Avenue 8, Hougang, Northeast, 530631, Singapore",103.8798375,1.3692515
"651 HOUGANG AVE 8, HOUGANG, SINGAPORE","Hougang Avenue 8, Hougang, Northeast, 530631, Singapore",103.8798375,1.3692515
"441 HOUGANG AVE 8, HOUGANG, SINGAPORE","Hougang Avenue 8, Hougang, Northeast, 530631, Singapore",103.8798375,1.3692515
"960 HOUGANG AVE 9, HOUGANG, SINGAPORE","Hougang Avenue 9, Hougang, Northeast, 545681, Singapore",103.8770979,1.3749737
"235 HOUGANG ST 21, HOUGANG, SINGAPORE","Hougang Street 21, Lorong Ah Soo, Hougang, Northeast, 530202, Singapore",103.8831172,1.3580038
"972 HOUGANG ST 91, HOUGANG, SINGAPORE","Hougang Street 91, Hougang, Northeast, 538692, Singapore",103.8800689,1.3749669
"975 HOUGANG ST 91, HOUGANG, SINGAPORE","975, Hougang Street 91, Hougang, Northeast, 538692, Singapore",103.8796006831178,1.37720245
"940 HOUGANG ST 92, HOUGANG, SINGAPORE","940, Hougang Street 92, Hougang, Northeast, 547532, Singapore",103.87980498099417,1.3734541500000002
"141 LORONG AH SOO, HOUGANG, SINGAPORE","141, Lorong Ah Soo, Hougang, Singapore, Northeast, 530129, Singapore",103.88391379954311,1.3531046
"144 LORONG AH SOO, HOUGANG, SINGAPORE","144, Lorong Ah Soo, Hougang, Singapore, Northeast, 530145, Singapore",103.88302286686852,1.35193
"128 LORONG AH SOO, HOUGANG, SINGAPORE","128, Lorong Ah Soo, Hougang, Southeast, 530129, Singapore",103.88634842410372,1.35170795
"145 LORONG AH SOO, HOUGANG, SINGAPORE","Hougang Block 145, 145, Lorong Ah Soo, Hougang, Singapore, Northeast, 530145, Singapore",103.88324188555953,1.35147475
"372 JURONG EAST ST 32, JURONG EAST, SINGAPORE","Jurong East Street 32, Yuhua, Jurong East, Southwest, 609783, Singapore",103.7336914,1.3446074
"341 JURONG EAST AVE 1, JURONG EAST, SINGAPORE","341, Jurong East Avenue 1, Yuhua, Singapore, Southwest, 600341, Singapore",103.73125486441117,1.3492182000000001
"339 JURONG EAST AVE 1, JURONG EAST, SINGAPORE","339, Jurong East Avenue 1, Yuhua, Singapore, Southwest, 600339, Singapore",103.73156587378963,1.3495119
"102 JURONG EAST ST 13, JURONG EAST, SINGAPORE","102, Jurong East Street 13, Jurong East, Singapore, Southwest, 600102, Singapore",103.73852089719625,1.3361294
"214 JURONG EAST ST 21, JURONG EAST, SINGAPORE","214, Jurong East Street 21, Yuhua, Jurong East, Singapore, Southwest, 600214, Singapore",103.73934003686517,1.33911325
"215A JURONG EAST ST 21, JURONG EAST, SINGAPORE","215A, Jurong East Street 21, Yuhua, Jurong East, Singapore, Southwest, 601215, Singapore",103.73834714941052,1.33951655
"257 JURONG EAST ST 24, JURONG EAST, SINGAPORE","257, Jurong East Street 24, Yuhua, Jurong East, Singapore, Southwest, 600257, Singapore",103.7394065387674,1.34429585
"241 JURONG EAST ST 24, JURONG EAST, SINGAPORE","Jurong East Street 24, Jurong East, Southwest, 601291, Singapore",103.7431043,1.342471
"256 JURONG EAST ST 24, JURONG EAST, SINGAPORE","256, Jurong East Street 24, Yuhua, Jurong East, Singapore, Southwest, 600251, Singapore",103.73827803102462,1.3441884499999999
"244 JURONG EAST ST 24, JURONG EAST, SINGAPORE","Jurong East Street 24, Yuhua, Jurong East, Southwest, 600244, Singapore",103.7416354,1.3426231
"250 JURONG EAST ST 24, JURONG EAST, SINGAPORE","250, Jurong East Street 24, Yuhua, Jurong East, Singapore, Southwest, 600250, Singapore",103.73999429844173,1.34260795
"318 JURONG EAST ST 31, JURONG EAST, SINGAPORE","PDSS 318 Food Cafeteria, 318, Jurong East Street 31, Yuhua, Jurong East, Singapore, Southwest, 600318, Singapore",103.7306301,1.3473161
"304 JURONG EAST ST 32, JURONG EAST, SINGAPORE","Jurong East Street 32, Yuhua, Jurong East, Southwest, 609783, Singapore",103.7336914,1.3446074
"411 PANDAN GDNS, JURONG EAST, SINGAPORE","411, Pandan Gardens, Teban Gardens, Singapore, Southwest, 600411, Singapore",103.74668868802806,1.31897845
"57 TEBAN GDNS RD, JURONG EAST, SINGAPORE","57, Teban Gardens Road, Teban View, Jurong East, Singapore, Southwest, 600057, Singapore",103.73769845672933,1.322605
"55 TEBAN GDNS RD, JURONG EAST, SINGAPORE","55, Teban Gardens Road, Teban View, Jurong East, Singapore, Southwest, 600055, Singapore",103.73749632600637,1.32185935
"332 JURONG EAST AVE 1, JURONG EAST, SINGAPORE","332, Jurong East Avenue 1, Yuhua, Singapore, Southwest, 600332, Singapore",103.72991304986999,1.3514213499999999
"113 JURONG EAST ST 13, JURONG EAST, SINGAPORE","113, Jurong East Street 13, Yuhua, Jurong East, Singapore, Southwest, 600113, Singapore",103.73506663576136,1.3388458
"204 JURONG EAST ST 21, JURONG EAST, SINGAPORE","204, Jurong East Street 21, Jurong East, Singapore, Southwest, 600204, Singapore",103.74163461351333,1.3374603
"224 JURONG EAST ST 21, JURONG EAST, SINGAPORE","224, Jurong East Street 21, Yuhua, Jurong East, Singapore, Southwest, 600224, Singapore",103.73675275011195,1.3416738000000001
"310 JURONG EAST ST 32, JURONG EAST, SINGAPORE","310, Jurong East Street 32, Yuhua, Singapore, Southwest, 600310, Singapore",103.7335124185243,1.3480465000000001
"316 JURONG EAST ST 32, JURONG EAST, SINGAPORE","316, Jurong East Street 32, Yuhua, Jurong East, Singapore, Southwest, 600316, Singapore",103.73207399139883,1.3460757
"62 TEBAN GDNS RD, JURONG EAST, SINGAPORE","Teban Gardens Road, Teban Gardens, Jurong East, Southwest, 600041, Singapore",103.7414619,1.3219013
"32 TEBAN GDNS RD, JURONG EAST, SINGAPORE","32, Teban Gardens Road, Teban Gardens, Jurong East, Singapore, Southwest, 600032, Singapore",103.7398465644576,1.3218402
"271 TOH GUAN RD, JURONG EAST, SINGAPORE","271, Toh Guan Road, Jurong East, Singapore, Southwest, 600271, Singapore",103.74627917998913,1.34167905
"116 JURONG EAST ST 13, JURONG EAST, SINGAPORE","116, Jurong East Street 13, Yuhua, Jurong East, Singapore, Southwest, 600116, Singapore",103.73470587926155,1.3396951000000001
"103 JURONG EAST ST 13, JURONG EAST, SINGAPORE","103, Jurong East Street 13, Yuhua, Jurong East, Singapore, Southwest, 600103, Singapore",103.73807607867693,1.3366757
"228 JURONG EAST ST 21, JURONG EAST, SINGAPORE","228, Jurong East Street 21, Yuhua, Jurong East, Singapore, Southwest, 600228, Singapore",103.73622527307609,1.34236075
"209 JURONG EAST ST 21, JURONG EAST, SINGAPORE","209, Jurong East Street 21, Yuhua, Jurong East, Singapore, Southwest, 600209, Singapore",103.73968828718378,1.3379530000000002
"238 JURONG EAST ST 21, JURONG EAST, SINGAPORE","238, Jurong East Street 21, Yuhua, Jurong East, Singapore, Southwest, 600238, Singapore",103.7406027044749,1.34069105
"305 JURONG EAST ST 32, JURONG EAST, SINGAPORE","305, Jurong East Street 32, Yuhua, Jurong East, Singapore, Southwest, 600305, Singapore",103.73534668431373,1.3453517000000002
"413 PANDAN GDNS, JURONG EAST, SINGAPORE","413, Pandan Gardens, Singapore, Southwest, 600413, Singapore",103.74796233502903,1.31949
"404 PANDAN GDNS, JURONG EAST, SINGAPORE","404, Pandan Gardens, Singapore, Southwest, 600413, Singapore",103.74929627208121,1.3198001000000001
"269 TOH GUAN RD, JURONG EAST, SINGAPORE","269, Toh Guan Road, Jurong East, Singapore, Southwest, 600269, Singapore",103.74563231339783,1.3415697999999998
"268 TOH GUAN RD, JURONG EAST, SINGAPORE","268, Toh Guan Road, Jurong East, Singapore, Southwest, 600268, Singapore",103.74524508151394,1.3419675500000001
"337 JURONG EAST AVE 1, JURONG EAST, SINGAPORE","337, Jurong East Avenue 1, Yuhua, Singapore, Southwest, 600337, Singapore",103.73173510003079,1.34990615
"51 TEBAN GDNS RD, JURONG EAST, SINGAPORE","51, Teban Gardens Road, Teban Gardens, Singapore, Southwest, 600051, Singapore",103.73695659682002,1.32075915
"180A BOON LAY DR, JURONG WEST, SINGAPORE","180A, Boon Lay Drive, Boon Lay Meadow, Boon Lay, Jurong West, Singapore, Southwest, 641180, Singapore",103.70879988804776,1.3476549
"188 BOON LAY DR, JURONG WEST, SINGAPORE","188, Boon Lay Drive, Boon Lay, Jurong West, Singapore, Southwest, 640188, Singapore",103.71102615204913,1.3438075
"186 BOON LAY AVE, JURONG WEST, SINGAPORE","186, Boon Lay Avenue, Boon Lay, Jurong West, Singapore, Southwest, 640186, Singapore",103.71175412444319,1.34571175
"187 BOON LAY AVE, JURONG WEST, SINGAPORE","187, Boon Lay Avenue, Boon Lay, Jurong West, Singapore, Southwest, 640187, Singapore",103.71070161287156,1.34517205
"185 BOON LAY AVE, JURONG WEST, SINGAPORE","185, Boon Lay Avenue, Boon Lay, Jurong West, Singapore, Southwest, 640185, Singapore",103.71118223874672,1.3465804000000001
"176 BOON LAY DR, JURONG WEST, SINGAPORE","Clifford Dispensary, 176, Boon Lay Drive, Boon Lay, Jurong West, Singapore, Southwest, 640176, Singapore",103.7098961,1.3472212
"180C BOON LAY DR, JURONG WEST, SINGAPORE","180C, Boon Lay Drive, Boon Lay Meadow, Boon Lay, Jurong West, Singapore, Southwest, 643180, Singapore",103.70880132258955,1.3483782
"181B BOON LAY DR, JURONG WEST, SINGAPORE","181B, Boon Lay Drive, Boon Lay Meadow, Boon Lay, Jurong West, Singapore, Southwest, 642181, Singapore",103.70850324497817,1.348806
"208 BOON LAY PL, JURONG WEST, SINGAPORE","208, Boon Lay Place, Jurong West, Singapore, Southwest, 640208, Singapore",103.71391419410999,1.3472528
"214 BOON LAY PL, JURONG WEST, SINGAPORE","214, Boon Lay Place, Jurong West, Singapore, Southwest, 640214, Singapore",103.71217379736252,1.3489993500000002
"212 BOON LAY PL, JURONG WEST, SINGAPORE","212, Boon Lay Place, Jurong West, Singapore, Southwest, 640212, Singapore",103.71306184451656,1.3491349000000001
"120 HO CHING RD, JURONG WEST, SINGAPORE","120, Ho Ching Road, Jurong West, Singapore, Southwest, 610120, Singapore",103.72392421066033,1.3351429000000001
"491 JURONG WEST AVE 1, JURONG WEST, SINGAPORE","Sunshine Family Clinic, 491, Jurong West Avenue 1, Jurong West, Singapore, Southwest, 640491, Singapore",103.7265472,1.3495462
"698A JURONG WEST CTRL 3, JURONG WEST, SINGAPORE","698A, Jurong West Central 3, Jurong West Blossom, Jurong West, Singapore, Southwest, 641698, Singapore",103.70773896096762,1.34111915
"698B JURONG WEST CTRL 3, JURONG WEST, SINGAPORE","698B, Jurong West Central 3, Jurong West Blossom, Jurong West, Singapore, Southwest, 642698, Singapore",103.70769524150764,1.3406969499999999
"697B JURONG WEST CTRL 3, JURONG WEST, SINGAPORE","697B, Jurong West Central 3, Jurong West Blossom, Jurong West, Singapore, Southwest, 642697, Singapore",103.70849190808171,1.34069935
"480 JURONG WEST ST 41, JURONG WEST, SINGAPORE","480, Jurong West Street 41, Hong Kah, Jurong West, Singapore, Southwest, 640480, Singapore",103.72370216588062,1.3469434
"476 JURONG WEST ST 41, JURONG WEST, SINGAPORE","476, Jurong West Street 41, Hong Kah, Jurong West, Singapore, Southwest, 640476, Singapore",103.72422185232875,1.34768995
"421 JURONG WEST ST 42, JURONG WEST, SINGAPORE","421, Jurong West Street 42, Jurong West, Singapore, Southwest, 640421, Singapore",103.72716285,1.3502477499999999
"535 JURONG WEST ST 52, JURONG WEST, SINGAPORE","535, Jurong West Street 52, Hong Kah, Jurong West, Singapore, Southwest, 640535, Singapore",103.71715913151544,1.34947165
"511 JURONG WEST ST 52, JURONG WEST, SINGAPORE","Jurong West Street 52, Hong Kah, Jurong West, Southwest, 640515, Singapore",103.7204894,1.3465062
"515 JURONG WEST ST 52, JURONG WEST, SINGAPORE","515, Jurong West Street 52, Hong Kah, Jurong West, Singapore, Southwest, 640515, Singapore",103.72052638296296,1.34616655
"520 JURONG WEST ST 52, JURONG WEST, SINGAPORE","520, Jurong West Street 52, Hong Kah, Jurong West, Singapore, Southwest, 640520, Singapore",103.71749298172602,1.34596665
"531 JURONG WEST ST 52, JURONG WEST, SINGAPORE","531, Jurong West Street 52, Hong Kah, Jurong West, Singapore, Southwest, 640531, Singapore",103.71514398031088,1.3489688499999999
"925 JURONG WEST ST 92, JURONG WEST, SINGAPORE","925, Jurong West Street 92, Nanyang Emerald, Jurong West, Singapore, Southwest, 640925, Singapore",103.68917087346051,1.34016475
"339A KANG CHING RD, JURONG WEST, SINGAPORE","339A, Kang Ching Road, Jurong West, Singapore, Southwest, 611339, Singapore",103.72134504064049,1.3378453000000001
"337A TAH CHING RD, JURONG WEST, SINGAPORE","337A, Tah Ching Road, Jurong West, Singapore, Southwest, 611337, Singapore",103.72276792152472,1.3377330500000002
"138C YUAN CHING RD, JURONG WEST, SINGAPORE","Yuan Ching Road, Jurong West, Southwest, 618654, Singapore",103.7213504,1.3424674
"183B BOON LAY AVE, JURONG WEST, SINGAPORE","183B, Boon Lay Avenue, Boon Lay Grove, Boon Lay, Jurong West, Singapore, Southwest, 632183, Singapore",103.7097055024143,1.3482172000000001
"197B BOON LAY DR, JURONG WEST, SINGAPORE","197B, Boon Lay Drive, Boon Lay Fields, Boon Lay, Jurong West, Singapore, Southwest, 642197, Singapore",103.71343915818494,1.34391305
"268C BOON LAY DR, JURONG WEST, SINGAPORE","268C, Boon Lay Drive, Boon Lay, Jurong West, Singapore, Southwest, 643268, Singapore",103.70820905125223,1.34724275
"350 CORPORATION DR, JURONG WEST, SINGAPORE","350, Corporation Drive, Jurong West, Singapore, Southwest, 610350, Singapore",103.71929370132958,1.33891155
"485 JURONG WEST AVE 1, JURONG WEST, SINGAPORE","485, Jurong West Avenue 1, Jurong West, Singapore, Southwest, 640485, Singapore",103.72727175579587,1.3483260499999998
"539 JURONG WEST AVE 1, JURONG WEST, SINGAPORE","539, Jurong West Avenue 1, Hong Kah, Jurong West, Singapore, Southwest, 640539, Singapore",103.71642701612802,1.3508928
"540 JURONG WEST AVE 1, JURONG WEST, SINGAPORE","540, Jurong West Avenue 1, Hong Kah, Jurong West, Singapore, Southwest, 640540, Singapore",103.71527874472744,1.35052745
"431 JURONG WEST AVE 1, JURONG WEST, SINGAPORE","431, Jurong West Avenue 1, Hong Kah, Jurong West, Singapore, Southwest, 640431, Singapore",103.72499876147309,1.3522041
"723 JURONG WEST AVE 5, JURONG WEST, SINGAPORE","723, Jurong West Avenue 5, Yunnan, Jurong West, Singapore, Southwest, 640723, Singapore",103.698304371934,1.34432425
"721 JURONG WEST AVE 5, JURONG WEST, SINGAPORE","721, Jurong West Avenue 5, Yunnan, Jurong West, Southwest, 640721, Singapore",103.69778761631713,1.34395635
"690 JURONG WEST CTRL 1, JURONG WEST, SINGAPORE","Healthway Clinic, 690, Jurong West Central 1, Jurong West, Singapore, Southwest, 640690, Singapore",103.7068471,1.3411979
"694 JURONG WEST CTRL 1, JURONG WEST, SINGAPORE","694, Jurong West Central 1, Boon Lay Place, Jurong West, Singapore, Southwest, 640694, Singapore",103.7066670106021,1.3432602999999999
"688 JURONG WEST CTRL 1, JURONG WEST, SINGAPORE","688, Jurong West Central 1, Jurong West, Singapore, Southwest, 640688, Singapore",103.70541303465549,1.34103875
"697A JURONG WEST CTRL 3, JURONG WEST, SINGAPORE","697A, Jurong West Central 3, Jurong West Blossom, Jurong West, Singapore, Southwest, 641697, Singapore",103.7084721891355,1.34112455
"276A JURONG WEST ST 25, JURONG WEST, SINGAPORE","Jurong West Street 25, Wenya, Jurong West, Southwest, 648350, Singapore",103.7021801,1.3545781
"462 JURONG WEST ST 41, JURONG WEST, SINGAPORE","Jurong West Street 41, Hong Kah, Jurong West, Southwest, 640480, Singapore",103.7233055,1.3470284
"458 JURONG WEST ST 41, JURONG WEST, SINGAPORE","458, Jurong West Street 41, Hong Kah, Jurong West, Singapore, Southwest, 640458, Singapore",103.72005019956136,1.3502109500000001
"546 JURONG WEST ST 42, JURONG WEST, SINGAPORE","546, Jurong West Street 42, Hong Kah, Jurong West, Singapore, Southwest, 640546, Singapore",103.71522476889562,1.3526816
"454 JURONG WEST ST 42, JURONG WEST, SINGAPORE","454, Jurong West Street 42, Hong Kah, Jurong West, Singapore, Southwest, 640454, Singapore",103.71771039811699,1.35095865
"403 JURONG WEST ST 42, JURONG WEST, SINGAPORE","403, Jurong West Street 42, Hong Kah, Jurong West, Singapore, Southwest, 640403, Singapore",103.72148412719449,1.35384065
"417 JURONG WEST ST 42, JURONG WEST, SINGAPORE","417, Jurong West Street 42, Jurong West, Singapore, Southwest, 640417, Singapore",103.72700060559,1.3512453
"545 JURONG WEST ST 42, JURONG WEST, SINGAPORE","545, Jurong West Street 42, Hong Kah, Jurong West, Singapore, Southwest, 640545, Singapore",103.71510253764619,1.3521345999999999
"433 JURONG WEST ST 42, JURONG WEST, SINGAPORE","Jurong West Street 42, Hong Kah, Jurong West, Southwest, 640402, Singapore",103.7223697,1.3531126
"623 JURONG WEST ST 61, JURONG WEST, SINGAPORE","623, Jurong West Street 61, Yunnan, Jurong West, Singapore, Southwest, 640623, Singapore",103.69805088644858,1.34052395
"643 JURONG WEST ST 61, JURONG WEST, SINGAPORE","643, Jurong West Street 61, Yunnan, Jurong West, Singapore, Southwest, 640643, Singapore",103.69568471379063,1.3393035
"625 JURONG WEST ST 61, JURONG WEST, SINGAPORE","625, Jurong West Street 61, Yunnan, Jurong West, Singapore, Southwest, 640625, Singapore",103.69862436412367,1.34135
"639 JURONG WEST ST 61, JURONG WEST, SINGAPORE","639, Jurong West Street 61, Yunnan, Jurong West, Singapore, Southwest, 640639, Singapore",103.69692810108376,1.34064825
"655B JURONG WEST ST 61, JURONG WEST, SINGAPORE","655B, Jurong West Street 61, Jurong West, Singapore, Southwest, 642655, Singapore",103.69750607396551,1.3354731499999999
"668D JURONG WEST ST 64, JURONG WEST, SINGAPORE","Jurong West Street 64, Jurong West, Southwest, 644678, Singapore",103.7030488,1.3448653
"668A JURONG WEST ST 64, JURONG WEST, SINGAPORE","Jurong West Street 64, Jurong West, Southwest, 644678, Singapore",103.7030488,1.3448653
"684A JURONG WEST ST 64, JURONG WEST, SINGAPORE","684A, Jurong West Street 64, Jurong West, Singapore, Southwest, 644669, Singapore",103.70394676747311,1.3439993000000001
"617 JURONG WEST ST 65, JURONG WEST, SINGAPORE","617, Jurong West Street 65, Jurong West, Singapore, Southwest, 640617, Singapore",103.70062256565691,1.34093925
"632 JURONG WEST ST 65, JURONG WEST, SINGAPORE","632, Jurong West Street 65, Jurong West, Singapore, Southwest, 640632, Singapore",103.6996690698166,1.3438159
"667A JURONG WEST ST 65, JURONG WEST, SINGAPORE","667A, Jurong West Street 65, Jurong West, Singapore, Southwest, 641667, Singapore",103.70126994331319,1.34168005
"610 JURONG WEST ST 65, JURONG WEST, SINGAPORE","610, Jurong West Street 65, Jurong West, Singapore, Southwest, 640610, Singapore",103.70102996107272,1.33818785
"718 JURONG WEST ST 71, JURONG WEST, SINGAPORE","718, Jurong West Street 71, Yunnan, Jurong West, Singapore, Southwest, 640718, Singapore",103.6977830095939,1.34348425
"743 JURONG WEST ST 73, JURONG WEST, SINGAPORE","Jurong West Street 73, Yunnan, Jurong West, Southwest, 640744, Singapore",103.6997053,1.3467754
"748 JURONG WEST ST 73, JURONG WEST, SINGAPORE","Jurong West Street 73, Yunnan, Jurong West, Southwest, 640744, Singapore",103.6997053,1.3467754
"853 JURONG WEST ST 81, JURONG WEST, SINGAPORE","West Point Clinic, 853, Jurong West Street 81, Yunnan, Jurong West, Singapore, Southwest, 640853, Singapore",103.6929272,1.3469236
"909 JURONG WEST ST 91, JURONG WEST, SINGAPORE","909, Jurong West Street 91, Jurong West, Singapore, Southwest, 640909, Singapore",103.68625682429985,1.3413012000000002
"905 JURONG WEST ST 91, JURONG WEST, SINGAPORE","905, Jurong West Street 91, Jurong West, Singapore, Southwest, 640905, Singapore",103.6852669335643,1.3404368
"908 JURONG WEST ST 91, JURONG WEST, SINGAPORE","908, Jurong West Street 91, Jurong West, Singapore, Southwest, 640908, Singapore",103.68638314962686,1.34051435
"975 JURONG WEST ST 93, JURONG WEST, SINGAPORE","975, Jurong West Street 93, Yunnan, Jurong West, Singapore, Southwest, 640975, Singapore",103.69348054013332,1.3402300999999999
"987D JURONG WEST ST 93, JURONG WEST, SINGAPORE","987D, Jurong West Street 93, Yunnan, Jurong West, Singapore, Southwest, 644987, Singapore",103.69540790717924,1.3366033
"347 KANG CHING RD, JURONG WEST, SINGAPORE","347, Kang Ching Road, Jurong West, Singapore, Southwest, 610347, Singapore",103.72023484276139,1.3404843
"339D KANG CHING RD, JURONG WEST, SINGAPORE","339D, Kang Ching Road, Jurong West, Singapore, Southwest, 614339, Singapore",103.72202190663923,1.33882645
"337B TAH CHING RD, JURONG WEST, SINGAPORE","337B, Tah Ching Road, Jurong West, Singapore, Southwest, 612337, Singapore",103.72228597125448,1.33744675
"138B YUAN CHING RD, JURONG WEST, SINGAPORE","Blk 138B, Yuan Ching Road, Jurong West, Southwest, 612138, Singapore",103.72477,1.328328
"153 YUNG HO RD, JURONG WEST, SINGAPORE","153, Yung Ho Road, Jurong West, Singapore, Southwest, 610153, Singapore",103.720930379593,1.3274906
"184 YUNG SHENG RD, JURONG WEST, SINGAPORE","Yung Sheng Road, Taman Jurong, Jurong West, Southwest, 618499, Singapore",103.7212613,1.3350895
"183C BOON LAY AVE, JURONG WEST, SINGAPORE","183C, Boon Lay Avenue, Boon Lay Grove, Boon Lay, Jurong West, Singapore, Southwest, 643183, Singapore",103.7093212635585,1.3485771
"204 BOON LAY DR, JURONG WEST, SINGAPORE","204, Boon Lay Drive, Boon Lay Gardens, Boon Lay, Jurong West, Singapore, Southwest, 640204, Singapore",103.71514622348784,1.344387
"199 BOON LAY DR, JURONG WEST, SINGAPORE","199, Boon Lay Drive, Boon Lay Gardens, Boon Lay, Jurong West, Singapore, Southwest, 640199, Singapore",103.71453042582462,1.3437218
"196A BOON LAY DR, JURONG WEST, SINGAPORE","196A, Boon Lay Drive, Boon Lay Fields, Boon Lay, Jurong West, Singapore, Southwest, 641196, Singapore",103.71383507335466,1.3429782000000001
"206 BOON LAY DR, JURONG WEST, SINGAPORE","206, Boon Lay Drive, Boon Lay Gardens, Boon Lay, Jurong West, Singapore, Southwest, 640206, Singapore",103.71507488562563,1.34493035
"268A BOON LAY DR, JURONG WEST, SINGAPORE","268A, Boon Lay Drive, Boon Lay, Jurong West, Singapore, Southwest, 641268, Singapore",103.70745168025283,1.3481197
"197C BOON LAY DR, JURONG WEST, SINGAPORE","197C, Boon Lay Drive, Boon Lay Fields, Boon Lay, Jurong West, Singapore, Southwest, 643197, Singapore",103.71368294681321,1.34346565
"273C JURONG WEST AVE 3, JURONG WEST, SINGAPORE","273C, Jurong West Avenue 3, Wenya, Jurong West, Singapore, Southwest, 643273, Singapore",103.70416048776542,1.35195775
"679C JURONG WEST CTRL 1, JURONG WEST, SINGAPORE","679C, Jurong West Central 1, Boon Lay Place, Jurong West, Singapore, Southwest, 643679, Singapore",103.7065687234568,1.34408765
"682B JURONG WEST CTRL 1, JURONG WEST, SINGAPORE","682B, Jurong West Central 1, Boon Lay Place, Jurong West, Singapore, Southwest, 642682, Singapore",103.70566455154459,1.34361385
"468 JURONG WEST ST 41, JURONG WEST, SINGAPORE","468, Jurong West Street 41, Hong Kah, Jurong West, Singapore, Southwest, 640468, Singapore",103.72043838916827,1.34866015
